,Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad,POP2000,ALAND10,MSA Code,MSA Name,Density,POPlog,Totlog,Dlog
273,6.003685084,0.222238983,1.334671018,0.29009204,2.101460736,1.752206803,0,0.044765933,0.112527436,0.145722137,1096957,14723.98269,40060,"Richmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical AreaRichmond, VA Metropolitan Statistical Area",74.50137802,6.040189604,0.778417904,1.872164306
15,6.055142796,0.388831524,3.33995505,0.508035997,0.042724348,1.375447059,0,0.050019906,0.125734273,0.224394649,201602,2475.405126,11540,"Appleton, WI Metropolitan Statistical AreaAppleton, WI Metropolitan Statistical Area",81.44202251,5.304494836,0.782124389,1.91084855
12,6.065028237,0.127346657,0.687072813,0.167040045,3.047430313,1.751023332,0,0.038926385,0.097848673,0.148340027,165740,1852.945207,11340,"Anderson, SC Metropolitan Statistical Area",89.44678956,5.219427335,0.782832827,1.951564757
150,6.124997648,0.293508195,3.719898125,0.380966863,0.059354967,1.457544007,0,0.037328181,0.09383128,0.08256602,288649,4518.572171,26580,"Huntington-Ashland,  WV-KY-OH Metropolitan Statistical AreaHuntington-Ashland,  WV-KY-OH Metropolitan Statistical AreaHuntington-Ashland,  WV-KY-OH Metropolitan Statistical AreaHuntington-Ashland,  WV-KY-OH Metropolitan Statistical AreaHuntington-Ashland,  WV-KY-OH Metropolitan Statistical Area",63.88057755,5.460370057,0.787105926,1.805368834
111,6.172641784,0.292482128,0.89505603,0.380008716,2.775637001,1.315776326,0,0.091319028,0.229547223,0.192815329,347045,8192.284949,22220,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical AreaFayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical AreaFayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical AreaFayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",42.36241808,5.540385792,0.790471074,1.626980742
2,6.193391369,0.104791932,2.741798331,0.147114754,1.170543777,1.646755729,0,0.062884314,0.158071373,0.161431133,157833,5005.299727,10500,"Albany, GA Metropolitan Statistical AreaAlbany, GA Metropolitan Statistical AreaAlbany, GA Metropolitan Statistical AreaAlbany, GA Metropolitan Statistical AreaAlbany, GA Metropolitan Statistical Area",31.53317655,5.198197811,0.791928525,1.498767722
159,6.332792963,0.10433445,0.67565683,0.036464237,3.270198215,1.786153912,0,0.077493967,0.194795395,0.187695956,1122750,8290.752876,27260,"Jacksonville, FL Metropolitan Statistical AreaJacksonville, FL Metropolitan Statistical AreaJacksonville, FL Metropolitan Statistical AreaJacksonville, FL Metropolitan Statistical AreaJacksonville, FL Metropolitan Statistical Area",135.4219595,6.050283064,0.80159529,2.131689093
303,6.368747413,0.712016635,1.17376758,0.21674642,2.171895962,1.612586072,0,0.065229522,0.163966454,0.252538768,293000,3470.849968,42340,"Savannah, GA Metropolitan Statistical AreaSavannah, GA Metropolitan Statistical AreaSavannah, GA Metropolitan Statistical Area",84.41736252,5.46686762,0.804054025,1.926431779
314,6.484790475,0.491528453,0.200622865,0.61902156,3.184179014,1.544479003,0,0.07479329,0.188006756,0.182159539,201437,3063.280812,44100,"Springfield, IL Metropolitan Statistical AreaSpringfield, IL Metropolitan Statistical Area",65.7585812,5.304139245,0.811895949,1.817952434
326,6.51220825,0.238686558,2.281633772,0.582012708,1.546570795,1.475365671,0,0.057345355,0.14414814,0.186445252,659188,4191.685994,45780,"Toledo, OH Metropolitan Statistical AreaToledo, OH Metropolitan Statistical AreaToledo, OH Metropolitan Statistical AreaToledo, OH Metropolitan Statistical Area",157.2608256,5.819009293,0.81372828,2.196620551
237,6.560671853,0.313092498,0.016297256,0.523088091,3.817786867,1.243711461,0,0.06226098,0.156504486,0.427930233,102326,651.187425,36140,"Ocean City, NJ Metropolitan Statistical Area",157.1375553,5.009985998,0.816948316,2.196279992
242,6.624163856,0.305952742,0.553876818,0.460800325,3.354601703,1.337683162,0.163194756,0.054423889,0.136804489,0.256825975,767041,11265.5348,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical AreaOmaha-Council Bluffs, NE-IA Metropolitan Statistical AreaOmaha-Council Bluffs, NE-IA Metropolitan Statistical AreaOmaha-Council Bluffs, NE-IA Metropolitan Statistical AreaOmaha-Council Bluffs, NE-IA Metropolitan Statistical AreaOmaha-Council Bluffs, NE-IA Metropolitan Statistical AreaOmaha-Council Bluffs, NE-IA Metropolitan Statistical AreaOmaha-Council Bluffs, NE-IA Metropolitan Statistical Area",68.08740227,5.884818579,0.821131067,1.833066765
256,6.718309386,0.280251755,0.558737382,0.555425899,3.840803008,1.137529718,0.015335905,0.064288886,0.161601993,0.104334839,2431087,13678.96019,38300,"Pittsburgh, PA Metropolitan Statistical AreaPittsburgh, PA Metropolitan Statistical AreaPittsburgh, PA Metropolitan Statistical AreaPittsburgh, PA Metropolitan Statistical AreaPittsburgh, PA Metropolitan Statistical AreaPittsburgh, PA Metropolitan Statistical AreaPittsburgh, PA Metropolitan Statistical Area",177.7245468,6.385800501,0.82726,2.249747415
166,6.722040058,0.232766473,0.678674032,0.37666861,3.376246158,1.772102624,0,0.041039308,0.103159863,0.141382992,157322,3271.808157,27900,"Joplin, MO Metropolitan Statistical AreaJoplin, MO Metropolitan Statistical Area",48.0841151,5.196789459,0.827501096,1.682001628
359,6.737530784,1.754454419,0.265673559,0.221483863,2.74792005,1.256918073,0,0.08111063,0.20388651,0.20608368,139149,3196.689793,49700,"Yuba City-Marysville, CA Metropolitan Statistical AreaYuba City-Marysville, CA Metropolitan Statistical Area",43.52909072,5.14348009,0.828500762,1.638779595
71,6.871374644,0.115099673,0.14271988,0.114739946,4.208721054,1.876156016,0,0.076558396,0.192443665,0.144936031,184885,5439.375936,17780,"College Station-Bryan, TX Metropolitan Statistical AreaCollege Station-Bryan, TX Metropolitan Statistical AreaCollege Station-Bryan, TX Metropolitan Statistical Area",33.9901125,5.266901678,0.837043628,1.531352602
10,6.938270071,1.231947082,1.817745323,0.720268729,0.004500252,1.100607528,0,0.316195939,1.561125086,0.185880136,319605,68149.26916,11260,"Anchorage, AK Metropolitan Statistical AreaAnchorage, AK Metropolitan Statistical Area",4.689778833,5.504613565,0.841251201,0.671152362
169,6.951020329,0.296677411,0.4689984,0.454460386,3.836604741,1.464417012,0.070382404,0.053085576,0.133440395,0.172954005,1836038,20272.72647,28140,"Kansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical AreaKansas City, MO-KS Metropolitan Statistical Area",90.56690047,6.263881665,0.842048559,1.956969505
226,7.03530255,0.173867497,1.127362973,0.578033273,3.628263584,1.156049301,0,0.06642708,0.166976722,0.138322121,170200,1293.040828,34740,"Muskegon-Norton Shores, MI Metropolitan Statistical Area",131.6277076,5.230959556,0.847282779,2.119347318
149,7.048771221,0.204487741,2.845312678,0.146019474,2.165567381,1.318270743,0,0.058590695,0.147278534,0.163243977,4715407,22863.08752,26420,"Houston-Baytown-Sugar  Land, TX Metropolitan Statistical AreaHouston-Baytown-Sugar  Land, TX Metropolitan Statistical AreaHouston-Baytown-Sugar  Land, TX Metropolitan Statistical AreaHouston-Baytown-Sugar  Land, TX Metropolitan Statistical AreaHouston-Baytown-Sugar  Land, TX Metropolitan Statistical AreaHouston-Baytown-Sugar  Land, TX Metropolitan Statistical AreaHouston-Baytown-Sugar  Land, TX Metropolitan Statistical AreaHouston-Baytown-Sugar  Land, TX Metropolitan Statistical AreaHouston-Baytown-Sugar  Land, TX Metropolitan Statistical AreaHouston-Baytown-Sugar  Land, TX Metropolitan Statistical Area",206.2454162,6.673519184,0.848113415,2.314384305
66,7.154825328,0.219163067,0.435631743,0.445753373,4.249531813,1.364672902,0,0.08610782,0.216447912,0.137516698,2009632,11374.92802,17140,"Cincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical Area",176.672063,6.303116538,0.854599036,2.24716788
25,7.20990385,0.304871708,0.865514377,0.832614875,2.713704663,1.728756947,0,0.180244606,0.453078085,0.13111859,144919,8799.125852,12620,"Bangor, ME Metropolitan Statistical Area",16.4697042,5.161125329,0.857929473,1.216685799
132,7.304622026,0.41766392,1.586018691,0.505962841,2.876060566,1.533284297,0,0.048392542,0.121643601,0.215595568,282599,4843.832229,24580,"Green Bay, WI Metropolitan Statistical AreaGreen Bay, WI Metropolitan Statistical AreaGreen Bay, WI Metropolitan Statistical Area",58.34202892,5.451170621,0.863597749,1.765981528
286,7.381602231,0.340540004,1.078917415,0.44710876,3.297372556,1.75658356,0.055191369,0.071570581,0.179905877,0.154412108,2721491,24257.20132,41180,"St. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical AreaSt. Louis, MO-IL Metropolitan Statistical Area",112.1931159,6.434806902,0.868150639,2.04996621
232,7.390837379,0.135913543,4.046797259,0.206152176,1.785686491,0.913142174,0,0.045208735,0.11364051,0.144296491,1316510,7666.850448,35380,"New Orleans-Metairie-Kenner, LA Metropolitan Statistical AreaNew Orleans-Metairie-Kenner, LA Metropolitan Statistical AreaNew Orleans-Metairie-Kenner, LA Metropolitan Statistical AreaNew Orleans-Metairie-Kenner, LA Metropolitan Statistical AreaNew Orleans-Metairie-Kenner, LA Metropolitan Statistical AreaNew Orleans-Metairie-Kenner, LA Metropolitan Statistical AreaNew Orleans-Metairie-Kenner, LA Metropolitan Statistical Area",171.7145794,6.119424162,0.868693647,2.23480717
126,7.448230038,0.127115469,0.162680903,0.205027795,5.459977023,1.265578775,0,0.029528197,0.074224612,0.124097265,113329,1432.488557,24140,"Goldsboro, NC Metropolitan Statistical Area",79.11337193,5.054341057,0.872053081,1.898249895
23,7.461928827,0.594500403,3.757370558,0.225617957,0.184016772,1.589347235,0.712709798,0.074239086,0.186613667,0.137513354,661645,21061.5651,12540,"Bakersfield, CA Metropolitan Statistical Area",31.41480687,5.820625035,0.872851102,1.497134394
204,7.473777214,0.550011284,0.258334698,0.480010535,4.210494348,1.521647198,0,0.061724366,0.1551556,0.236399182,501774,7058.620055,31540,"Madison, WI Metropolitan Statistical AreaMadison, WI Metropolitan Statistical AreaMadison, WI Metropolitan Statistical Area",71.08669911,5.700508154,0.873540148,1.851788348
180,7.483244623,0.054792755,0.372133389,0.03519838,5.088264106,1.530769321,0,0.065949118,0.165775283,0.170362272,483924,4656.375819,29460,"Lakeland-Winter Haven, FL Metropolitan Statistical Area",103.9271783,5.684777161,0.874089942,2.016729136
37,7.538535843,0.176420534,1.810059277,0.287906222,3.311998427,1.68519262,0,0.037426199,0.094077675,0.135454889,151272,2777.824996,13980,"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical AreaBlacksburg-Christiansburg-Radford, VA Metropolitan Statistical AreaBlacksburg-Christiansburg-Radford, VA Metropolitan Statistical AreaBlacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",54.45699431,5.179758549,0.877287004,1.736053667
248,7.844311307,0.058717677,0.755446204,0.037141947,5.022118117,1.46072858,0,0.073162012,0.183906205,0.253090563,148217,1964.400618,37460,"Panama City-Lynn Haven, FL Metropolitan Statistical Area",75.45151363,5.170898019,0.894554821,1.877667957
69,7.896178892,0.234651427,4.180330082,0.562526158,1.482509838,1.143634119,0,0.04495799,0.113010209,0.134559068,2148143,5173.000356,17460,"Cleveland-Elyria-Mentor,  OH Metropolitan Statistical AreaCleveland-Elyria-Mentor,  OH Metropolitan Statistical AreaCleveland-Elyria-Mentor,  OH Metropolitan Statistical AreaCleveland-Elyria-Mentor,  OH Metropolitan Statistical AreaCleveland-Elyria-Mentor,  OH Metropolitan Statistical Area",415.2605552,6.332063189,0.897416979,2.61832068
136,7.896384947,0.080676859,0.570464568,0.158235367,4.948005037,1.600072391,0,0.105035761,0.264026784,0.169868175,246190,3867.440119,25060,"Gulfport-Biloxi, MS Metropolitan Statistical AreaGulfport-Biloxi, MS Metropolitan Statistical AreaGulfport-Biloxi, MS Metropolitan Statistical Area",63.65709421,5.391270408,0.897428312,1.80384681
26,7.915506619,0.105314085,0.168263718,0.765143432,4.537729217,1.425236557,0,0.191776371,0.482065324,0.239977919,222230,1019.738402,12700,"Barnstable Town, MA Metropolitan Statistical Area",217.9284408,5.346802686,0.898478716,2.338313912
82,7.916502595,0.113620323,4.441629296,0.133673609,0.772711008,2.218876948,0,0.025018562,0.062888779,0.14808407,120031,1644.460784,19140,"Dalton, GA Metropolitan Statistical AreaDalton, GA Metropolitan Statistical Area",72.99109907,5.079293424,0.898533358,1.863269903
199,8.001485061,0.224237889,0.703497311,0.382270367,4.302121152,1.765307412,0.2730861,0.053213653,0.133762351,0.163988825,1161975,10647.08461,31140,"Louisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical AreaLouisville, KY-IN Metropolitan Statistical Area",109.1355092,6.065196784,0.903170599,2.037966079
352,8.096623792,0.126509478,3.113819995,0.122326978,2.764174512,1.522106942,0,0.068499516,0.172186193,0.207000178,274532,4942.480419,48900,"Wilmington, NC Metropolitan Statistical AreaWilmington, NC Metropolitan Statistical AreaWilmington, NC Metropolitan Statistical Area",55.54538951,5.438592974,0.90830396,1.744648017
215,8.155378846,0.599540164,2.547419941,0.522120079,2.4323346,1.440004015,0,0.128609784,0.323284443,0.162065818,2968806,15610.29903,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical AreaMinneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",190.1825195,6.472581819,0.91144414,2.279170597
330,8.249849382,0.257148442,1.701089083,0.361696499,3.501303611,1.817343955,0.10416979,0.09664479,0.242934527,0.167518685,859532,16237.24762,46140,"Tulsa, OK Metropolitan Statistical AreaTulsa, OK Metropolitan Statistical AreaTulsa, OK Metropolitan Statistical AreaTulsa, OK Metropolitan Statistical AreaTulsa, OK Metropolitan Statistical AreaTulsa, OK Metropolitan Statistical AreaTulsa, OK Metropolitan Statistical Area",52.93581892,5.93426205,0.91644602,1.723749636
172,8.375634514,0.115391137,0.670545467,0.142553249,5.600074239,1.508492392,0,0.060540289,0.15217918,0.125858556,230014,3718.881967,28700,"Kingsport-Bristol, TN-VA Metropolitan Statistical AreaKingsport-Bristol, TN-VA Metropolitan Statistical AreaKingsport-Bristol, TN-VA Metropolitan Statistical Area",61.85030932,5.361754271,0.923017718,1.791341876
142,8.515537686,0.064379842,0.737257124,0.19825693,5.522615263,1.77379653,0,0.033927975,0.085284254,0.100019772,123812,4171.489449,25620,"Hattiesburg, MS Metropolitan Statistical AreaHattiesburg, MS Metropolitan Statistical AreaHattiesburg, MS Metropolitan Statistical Area",29.68052575,5.092762739,0.930212075,1.47247159
357,8.694357728,0.240986177,0.767986769,0.53289907,5.693557788,1.134942009,0.045871979,0.034606568,0.086989996,0.156517369,381751,2341.819225,49620,"York-Hanover, PA Metropolitan Statistical Area",163.0147178,5.581780183,0.939237505,2.212226816
238,8.990157592,0.130427153,2.410009982,0.211967785,4.031919751,1.337864023,0.625592224,0.038281466,0.096227521,0.107867688,121123,2324.999033,36220,"Odessa, TX Metropolitan Statistical Area",52.09593565,5.083226619,0.953767305,1.716803842
96,9.107344747,0.673188968,4.632431826,0.609935877,1.097853651,1.582477008,0,0.091295953,0.229489219,0.190672234,275486,21789.35771,20260,"Duluth, MN-WI Metropolitan Statistical AreaDuluth, MN-WI Metropolitan Statistical AreaDuluth, MN-WI Metropolitan Statistical Area",12.64314459,5.440099533,0.959391777,1.101855105
131,9.34905328,0.550100366,2.602927317,0.444955741,3.282021759,1.775610427,0,0.128205096,0.322267182,0.242965398,180798,10326.89875,24540,"Greeley, CO Metropolitan Statistical Area",17.50748258,5.257193622,0.970767635,1.243223703
331,9.387996287,0.119919759,1.16235351,0.230405746,5.319128597,2.210524678,0,0.049240176,0.1237743,0.172649515,192034,6767.139886,46220,"Tuscaloosa, AL Metropolitan Statistical AreaTuscaloosa, AL Metropolitan Statistical AreaTuscaloosa, AL Metropolitan Statistical Area",28.37742432,5.283378128,0.972572909,1.452972974
212,9.832156077,0.188703504,0.692852524,0.498401232,6.660562785,1.523429168,0,0.02742678,0.068942283,0.171837793,110106,1549.587772,33140,"Michigan City-La Porte, IN Metropolitan Statistical Area",71.05502637,5.041810986,0.992648764,1.851594805
78,9.961649569,0.15973965,5.085567613,0.056649509,2.47602712,1.624816626,0,0.100517759,0.252669966,0.205661317,403280,4620.556143,18580,"Corpus Christi, TX Metropolitan Statistical AreaCorpus Christi, TX Metropolitan Statistical AreaCorpus Christi, TX Metropolitan Statistical Area",87.27953682,5.605606684,0.99833126,1.940912433
261,10.27419773,0.053705763,0.264235457,0.035039061,7.419787118,1.796314705,0,0.111177738,0.27946576,0.314472128,319426,2888.846263,38940,"Port St. Lucie-Fort Pierce, FL Metropolitan Statistical AreaPort St. Lucie-Fort Pierce, FL Metropolitan Statistical Area",110.57217,5.504370263,1.01174792,2.043645833
33,10.28407494,0.355085311,4.135326499,0.474494629,3.360170744,1.287518466,0,0.145198086,0.364982182,0.161299027,138904,12126.53566,13740,"Billings, MT Metropolitan Statistical AreaBillings, MT Metropolitan Statistical Area",11.45454926,5.142714752,1.012165233,1.058978004
251,10.43553904,0.063269684,4.676321235,0.036532441,3.364125548,1.827027919,0,0.086060148,0.21632808,0.165873989,412153,4320.270311,37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical AreaPensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",95.39981768,5.615058465,1.018514887,1.979547545
59,10.83122161,0.136781235,1.16612634,0.14764065,6.97606749,1.511214829,0.439946176,0.075179989,0.188978777,0.189286123,549033,6703.350685,16700,"Charleston-North Charleston, SC Metropolitan Statistical AreaCharleston-North Charleston, SC Metropolitan Statistical AreaCharleston-North Charleston, SC Metropolitan Statistical Area",81.90426338,5.739598449,1.034677442,1.913306509
118,10.96330282,0.219044284,1.137813149,0.297499707,7.22792348,1.768196874,0,0.045360343,0.114021609,0.153443361,273170,10350.49325,22900,"Fort Smith, AR-OK Metropolitan Statistical AreaFort Smith, AR-OK Metropolitan Statistical AreaFort Smith, AR-OK Metropolitan Statistical AreaFort Smith, AR-OK Metropolitan Statistical AreaFort Smith, AR-OK Metropolitan Statistical Area",26.39197896,5.436433003,1.03994141,1.421471956
308,11.22266756,0.106440187,2.122096333,0.231282521,6.772338771,1.638976578,0,0.057144245,0.143642621,0.150746306,375965,6718.882148,43340,"Shreveport-Bossier City, LA Metropolitan Statistical AreaShreveport-Bossier City, LA Metropolitan Statistical AreaShreveport-Bossier City, LA Metropolitan Statistical Area",55.95648081,5.575147417,1.050096099,1.747850393
5,11.28617581,0.100815086,1.026119633,0.197971041,7.455258538,2.110366525,0,0.077487965,0.194780363,0.123376661,145035,5078.935287,10780,"Alexandria, LA Metropolitan Statistical AreaAlexandria, LA Metropolitan Statistical Area",28.55618192,5.161472819,1.052546811,1.45570014
143,11.60939252,0.098493856,0.463938783,0.238128986,9.273679398,1.303271493,0,0.021657766,0.054440815,0.155781428,341851,4240.796217,25860,"Hickory-Morganton-Lenoir, NC Metropolitan Statistical AreaHickory-Morganton-Lenoir, NC Metropolitan Statistical AreaHickory-Morganton-Lenoir, NC Metropolitan Statistical AreaHickory-Morganton-Lenoir, NC Metropolitan Statistical Area",80.61009832,5.533836855,1.064809495,1.906389451
354,12.08042008,0.139663595,0.261093667,0.253665078,9.452381775,1.790683084,0,0.016788054,0.042199872,0.123944955,421961,3770.865122,49180,"Winston-Salem, NC Metropolitan Statistical AreaWinston-Salem, NC Metropolitan Statistical AreaWinston-Salem, NC Metropolitan Statistical AreaWinston-Salem, NC Metropolitan Statistical Area",111.9003163,5.625272313,1.082082037,2.048831314
345,12.45746558,0.339821328,1.331135448,0.512461115,7.927744497,1.749551655,0,0.098018961,0.246388774,0.25234381,125834,4001.488029,48140,"Wausau, WI Metropolitan Statistical Area",31.44680156,5.099798002,1.095429696,1.49757648
252,12.55255078,0.279487742,1.451610773,0.607120325,8.25769357,1.462933142,0,0.078127073,0.196386831,0.21919132,366899,6399.474578,37900,"Peoria, IL Metropolitan Statistical AreaPeoria, IL Metropolitan Statistical AreaPeoria, IL Metropolitan Statistical AreaPeoria, IL Metropolitan Statistical AreaPeoria, IL Metropolitan Statistical Area",57.3326756,5.564546528,1.098731987,1.75840221
265,13.17848716,0.406981742,0.472163955,0.498402772,10.0411326,1.306645916,0,0.098007097,0.246358947,0.108794122,141472,6179.980907,39380,"Pueblo, CO Metropolitan Statistical Area",22.89198011,5.150670493,1.119865558,1.35968336
35,13.46112595,0.183538163,0.958681525,0.233366689,9.691513733,1.726870561,0.34066778,0.048437383,0.121756305,0.156293812,1052238,13673.87555,13820,"Birmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical Area",76.95243357,6.022113982,1.129081388,1.886222359
288,13.5028446,0.131693951,9.216846242,0.233236451,2.098142067,1.473091445,0,0.062070676,0.156026115,0.131737651,401762,8496.702738,41500,"Salinas, CA Metropolitan Statistical Area",47.28445991,5.603968857,1.130425269,1.674718433
217,13.50686372,0.142321249,1.22915325,0.235049727,9.720607498,1.273226506,0.41982239,0.104631906,0.263011617,0.119039576,399843,3184.223082,33660,"Mobile, AL Metropolitan Statistical Area",125.5700338,5.601889497,1.130554518,2.098886011
224,13.69071915,0.268852368,10.60883268,0.33353709,0.070221132,1.754540256,0,0.135977199,0.341803795,0.176954612,102979,4483.79495,34580,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",22.96692894,5.01274867,1.136426261,1.361102927
145,14.123536,0.180296886,0.671007754,0.546057626,11.30396984,1.178043661,0,0.008771092,0.022047777,0.213341377,238314,1459.373665,26100,"Holland-Grand Haven, MI Metropolitan Statistical Area",163.2988218,5.377149556,1.149943441,2.212983051
8,14.69409868,0.142505721,0.494511293,0.429854487,11.16534708,1.970414781,0,0.101301913,0.254641068,0.135522351,226522,9451.495291,11100,"Amarillo, TX Metropolitan Statistical AreaAmarillo, TX Metropolitan Statistical AreaAmarillo, TX Metropolitan Statistical AreaAmarillo, TX Metropolitan Statistical Area",23.9667897,5.355110387,1.167142952,1.379609865
114,15.05681699,0.120855796,0.344089486,0.225639433,12.54445227,1.505851186,0,0.036870003,0.092679559,0.186379265,142950,3264.205264,22460,"Florence, AL Metropolitan Statistical AreaFlorence, AL Metropolitan Statistical Area",43.79320185,5.15518416,1.177733172,1.641406699
6,15.36604273,0.809000031,10.1757563,0.529256378,1.572629305,1.355609635,0.661868913,0.040866829,0.102726327,0.118329016,740395,3763.809464,10900,"Allentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical AreaAllentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical AreaAllentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical AreaAllentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical Area",196.7142617,5.869463477,1.186562037,2.293835847
97,15.55660217,0.189724922,0.276243856,0.25809836,12.81948435,1.768710448,0,0.015087912,0.037926254,0.191326078,426493,4554.338615,20500,"Durham, NC Metropolitan Statistical AreaDurham, NC Metropolitan Statistical AreaDurham, NC Metropolitan Statistical AreaDurham, NC Metropolitan Statistical Area",93.64543045,5.629911908,1.191914746,1.97148659
306,15.61212606,0.174421586,0.96811102,0.499824921,11.96006891,1.461690286,0,0.093584379,0.235241669,0.2191833,112646,1324.171349,43100,"Sheboygan, WI Metropolitan Statistical Area",85.06905098,5.051715775,1.193462049,1.929771588
